n_zero,frac_zero,max_intensity,bbox_aspect,bbox_fill,width,height,empty_mask,filepath,class_label,label_index,assigned_split
43876,0.1673736572265625,255,1.2942857142857143,0.13762220119836013,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_427.jpg,meningioma,1,val
64192,0.244873046875,255,1.0209059233449478,0.3871757976477863,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_478.jpg,meningioma,1,val
42197,0.16096878051757812,255,1.3323863636363635,0.17710554371002132,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1218.jpg,meningioma,1,val
7745,0.029544830322265625,253,1.0074812967581048,0.10010246660576282,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_645.jpg,meningioma,1,val
43343,0.16534042358398438,255,1.1476683937823835,0.07803600042105756,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_393.jpg,meningioma,1,val
77400,0.295257568359375,255,1.0735694822888284,0.1724574337127761,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_69.jpg,meningioma,1,val
35338,0.2888979725310661,255,0.6318181818181818,0.41093852190974495,440,278,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_6.jpg,meningioma,1,val
21169,0.08075332641601562,254,1.2378223495702005,0.13441844423219781,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-aug-me_46.jpg,meningioma,1,val
5767,0.021999359130859375,255,0.8934782608695652,0.1267745689199196,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1154.jpg,meningioma,1,val
7968,0.0303955078125,255,1.0206896551724138,0.1406078492285389,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1181.jpg,meningioma,1,val
62056,0.236724853515625,255,1.1380753138075315,0.3396812699975388,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_538.jpg,meningioma,1,val
4962,0.01892852783203125,253,1.1586021505376345,0.1715627572786468,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_244.jpg,meningioma,1,val
73961,0.2821388244628906,255,1.170731707317073,0.16445947662601626,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_145.jpg,meningioma,1,val
5610,0.02140045166015625,255,1.0923482849604222,0.179400405338228,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_999.jpg,meningioma,1,val
6932,0.0264434814453125,254,0.9880668257756563,0.10818834814891679,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_932.jpg,meningioma,1,val
42969,0.16391372680664062,255,1.428115015974441,0.1342281879194631,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_187.jpg,meningioma,1,val
46128,0.17596435546875,255,1.301639344262295,0.18488664987405543,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_571.jpg,meningioma,1,val
75033,0.2862281799316406,255,1.094224924012158,0.05840087808172915,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_151.jpg,meningioma,1,val
7539,0.028759002685546875,255,0.9307875894988067,0.12452726271342023,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_847.jpg,meningioma,1,val
78202,0.29831695556640625,255,1.1636363636363636,0.06475694444444445,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_783.jpg,meningioma,1,val
43027,0.16413497924804688,255,1.2521739130434784,0.1275228126677402,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_319.jpg,meningioma,1,val
1,1.0867675186924013e-05,231,0.8765432098765432,0.5861263258563728,324,284,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_186.jpg,meningioma,1,val
73950,0.28209686279296875,255,1.081570996978852,0.2554642272443417,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_325.jpg,meningioma,1,val
54278,0.20705413818359375,255,1.0714285714285714,0.16099026716310666,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-aug-me_82.jpg,meningioma,1,val
71848,0.274078369140625,255,1.1333333333333333,0.29027450980392155,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_281.jpg,meningioma,1,val
76270,0.29094696044921875,255,1.2236421725239617,0.18361848196931907,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_22.jpg,meningioma,1,val
42735,0.16302108764648438,255,1.210958904109589,0.12063472385793095,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_11.jpg,meningioma,1,val
45127,0.17214584350585938,255,1.3973509933774835,0.17554376824330686,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_22.jpg,meningioma,1,val
71634,0.27326202392578125,255,1.127027027027027,0.12142718257826171,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_79.jpg,meningioma,1,val
91100,0.3475189208984375,255,1.0895061728395061,0.14283216171790297,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_36.jpg,meningioma,1,val
33880,0.41196498054474706,255,1.2394366197183098,0.05413287807654005,257,320,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_867.jpg,meningioma,1,val
72648,0.277130126953125,255,1.1806853582554517,0.2174438389268365,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_47.jpg,meningioma,1,val
42712,0.162933349609375,255,1.2484076433121019,0.1583257506824386,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_258.jpg,meningioma,1,val
11112,0.042388916015625,255,1.1355498721227621,0.11251468860164512,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_8.jpg,meningioma,1,val
75428,0.2877349853515625,254,1.0594900849858357,0.2026404690127403,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_570.jpg,meningioma,1,val
64456,0.245880126953125,255,1.041237113402062,0.49479999546346387,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1135.jpg,meningioma,1,val
44329,0.16910171508789062,255,1.2175141242937852,0.1395781719034698,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1060.jpg,meningioma,1,val
28472,0.108612060546875,251,1.044543429844098,0.11501987358783557,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-aug-me_93.jpg,meningioma,1,val
42946,0.16382598876953125,255,1.0209424083769634,0.14496576721707613,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1276.jpg,meningioma,1,val
42798,0.16326141357421875,255,1.187830687830688,0.10178409398899377,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1139.jpg,meningioma,1,val
11,9.704968944099378e-05,255,0.9147727272727273,0.3397356719367589,352,322,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_139.jpg,meningioma,1,val
5613,0.021411895751953125,255,0.9072978303747534,0.15027441900351599,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1078.jpg,meningioma,1,val
42101,0.16060256958007812,255,1.1267942583732058,0.1945875110474507,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_76.jpg,meningioma,1,val
5697,0.021732330322265625,255,1.1005291005291005,0.18891178266178266,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1273.jpg,meningioma,1,val
8532,0.0325469970703125,255,1.0078740157480315,0.2988571741032371,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_130.jpg,meningioma,1,val
5776,0.02203369140625,255,0.9954022988505747,0.14326139470680363,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1145.jpg,meningioma,1,val
6231,0.023769378662109375,255,1.155612244897959,0.1934270396900482,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_99.jpg,meningioma,1,val
85655,0.3267478942871094,253,1.2054380664652569,0.11754461682908177,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_38.jpg,meningioma,1,val
74468,0.2840728759765625,254,1.1362397820163488,0.2590908199870621,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1235.jpg,meningioma,1,val
43943,0.16762924194335938,255,1.2566371681415929,0.2333638012935034,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_115.jpg,meningioma,1,val
6183,0.023586273193359375,255,1.151133501259446,0.29417017125156397,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_124.jpg,meningioma,1,val
7193,0.027439117431640625,255,1.0925925925925926,0.12463968638302779,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_11.jpg,meningioma,1,val
1689,0.03336296296296296,255,1.3265306122448979,0.5317983603697889,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_10.jpg,notumor,2,val
1684,0.033264197530864195,255,1.3333333333333333,0.532798833819242,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_468.jpg,notumor,2,val
1905,0.03762962962962963,255,1.3265306122448979,0.16682365253793824,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_254.jpg,notumor,2,val
1801,0.035575308641975306,255,1.3265306122448979,0.16535845107273678,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_401.jpg,notumor,2,val
101398,0.5034657398212512,255,1.3595890410958904,0.5480918532831855,380,530,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_290.jpg,notumor,2,val
101517,0.5040566037735849,255,1.3059936908517351,0.4597677501943035,380,530,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_191.jpg,notumor,2,val
98364,0.48840119165839124,255,1.3595890410958904,0.5480228425520168,380,530,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_204.jpg,notumor,2,val
97368,0.48345580933465737,255,1.3595890410958904,0.5480314688934129,380,530,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_50.jpg,notumor,2,val
11165,0.22054320987654322,255,1.2483660130718954,0.42500769941484445,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_337.jpg,notumor,2,val
11157,0.22038518518518518,255,1.261437908496732,0.42080666463476585,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_213.jpg,notumor,2,val
11199,0.2212148148148148,255,1.2483660130718954,0.42415220887656985,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_21.jpg,notumor,2,val
13440,0.2654814814814815,255,1.240506329113924,0.44287651769568587,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1322.jpg,notumor,2,val
28855,0.25034704147145587,255,0.9941002949852508,0.07696751660933274,339,340,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_154.jpg,notumor,2,val
34038,0.29531494013534615,255,1.0,0.2639378355565998,339,340,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_120.jpg,notumor,2,val
28589,0.24803921568627452,255,0.9941002949852508,0.07744894654377073,339,340,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_971.jpg,notumor,2,val
27675,0.24010931806350858,255,0.9970501474926253,0.3144560227609921,339,340,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_850.jpg,notumor,2,val
3337,0.0661433866523954,255,1.1928934010152283,0.3872556431580084,201,251,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1377.jpg,notumor,2,val
90,0.0017839091395611584,255,1.2,0.3603550295857988,201,251,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_119.jpg,notumor,2,val
49,0.0009712394204277418,255,1.2061855670103092,0.3645475372279496,201,251,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_253.jpg,notumor,2,val
66,0.0013082000356781829,255,1.2,0.3608371685294762,201,251,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_88.jpg,notumor,2,val
1159,0.0229705089583003,255,1.1226415094339623,0.4494807356905026,212,238,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_96.jpg,notumor,2,val
1167,0.008484187568157034,255,1.1228571428571428,0.45472191930207195,350,393,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_667.jpg,notumor,2,val
928,0.01839226256540352,255,1.1226415094339623,0.447142064372919,212,238,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1130.jpg,notumor,2,val
927,0.01837244331694942,255,1.1226415094339623,0.4486285080069764,212,238,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1310.jpg,notumor,2,val
8463,0.018302335640138407,255,0.9279279279279279,0.432471306257714,680,680,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_373.jpg,notumor,2,val
435,0.0009407439446366782,237,1.308888888888889,0.3839916996793058,680,680,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_975.jpg,notumor,2,val
7526,0.016275951557093427,255,1.304635761589404,0.3685563063315442,680,680,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_909.jpg,notumor,2,val
495,0.0010705017301038061,255,1.3076923076923077,0.6593591282666913,680,680,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_122.jpg,notumor,2,val
1233,0.024477884539029618,255,1.345945945945946,0.6876370346249865,196,257,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_754.jpg,notumor,2,val
1184,0.02350512189311522,255,1.3442622950819672,0.3807588075880759,196,257,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_135.jpg,notumor,2,val
1123,0.02229413166044628,255,1.3442622950819672,0.3788484606157537,196,257,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_545.jpg,notumor,2,val
4192,0.08322083697292146,255,1.3387096774193548,0.3650300125232111,196,257,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_38.jpg,notumor,2,val
6102,0.12133624975144164,255,0.9321266968325792,0.48409699951675966,235,214,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1350.jpg,notumor,2,val
5776,0.11485384768343607,255,0.9321266968325792,0.4841409304573211,235,214,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1367.jpg,notumor,2,val
8794,0.17486577848478824,255,0.9321266968325792,0.45330141018319203,235,214,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_164.jpg,notumor,2,val
6435,0.12795784450188905,255,0.9321266968325792,0.4836357246408646,235,214,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_288.jpg,notumor,2,val
209,0.0010722237612993916,255,1.1047120418848169,0.39539961787548694,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_981.jpg,notumor,2,val
202,0.0010363119606817085,255,1.1047120418848169,0.39584005359668495,441,442,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_174.jpg,notumor,2,val
162,0.0008311016714378059,255,1.1047120418848169,0.3952383315550483,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1022.jpg,notumor,2,val
3869,0.01984896522711649,255,1.1197916666666667,0.37022771317829456,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_785.jpg,notumor,2,val
17517,0.3479461306213253,255,1.1676646706586826,0.5650852141870106,232,217,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_142.jpg,notumor,2,val
19680,0.3909105355156523,255,1.1411764705882352,0.4976652516676774,232,217,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_807.jpg,notumor,2,val
17727,0.35211743206737645,255,1.1676646706586826,0.5658529095654844,232,217,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1167.jpg,notumor,2,val
18165,0.36081757508342605,255,1.1676646706586826,0.5656686626746507,232,217,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_173.jpg,notumor,2,val
183,0.0009388370732908548,255,1.1047120418848169,0.39555470087590877,441,442,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_197.jpg,notumor,2,val
173,0.0008875345009798792,255,1.1047120418848169,0.3966961117590134,441,442,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_353.jpg,notumor,2,val
194,0.000995269902832928,255,1.1047120418848169,0.3941713605121461,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_561.jpg,notumor,2,val
4334,0.022234534839576856,255,1.1171875,0.3685168997668998,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1362.jpg,notumor,2,val
2340,0.04642857142857143,255,1.255,0.3653585657370518,200,252,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_151.jpg,notumor,2,val
2047,0.04061507936507937,255,1.255,0.3636454183266932,200,252,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_63.jpg,notumor,2,val
2448,0.04857142857142857,255,1.255,0.365,200,252,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_1.jpg,notumor,2,val
4621,0.09168650793650794,255,1.26,0.37226190476190474,200,252,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1177.jpg,notumor,2,val
3433,0.06520417853751187,253,1.0199004975124377,0.5096468875136513,234,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_786.jpg,notumor,2,val
3389,0.06352985284469022,255,0.9855769230769231,0.4926829268292683,235,227,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1261.jpg,notumor,2,val
3420,0.06494739640700369,253,1.0199004975124377,0.5096468875136513,233,226,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_519.jpg,notumor,2,val
3389,0.06352985284469022,255,0.9855769230769231,0.4926829268292683,235,227,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_606.jpg,notumor,2,val
3,5.959949141767323e-05,255,1.1601941747572815,0.5610756794085389,208,242,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_381.jpg,notumor,2,val
5,9.933248569612206e-05,255,1.1601941747572815,0.5607100784011049,208,242,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_937.jpg,notumor,2,val
3545,0.07042673235855054,255,1.1601941747572815,0.4946581630580493,208,242,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_3.jpg,notumor,2,val
9886,0.28351831139407496,255,1.1468531468531469,0.32530274603445336,177,197,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1133.jpg,notumor,2,val
9275,0.2659955834695575,255,1.1468531468531469,0.3261981920518506,177,197,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1272.jpg,notumor,2,val
9565,0.2743124265106542,255,1.1468531468531469,0.3263261129114788,177,197,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_277.jpg,notumor,2,val
9090,0.13056592933065211,226,1.2380952380952381,0.10085369176278267,236,295,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1169.jpg,notumor,2,val
6658,0.13196963390220215,223,1.2272727272727273,0.10080226129608846,201,251,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1336.jpg,notumor,2,val
9090,0.13056592933065211,226,1.2380952380952381,0.10085369176278267,236,295,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_594.jpg,notumor,2,val
2203,0.04371031746031746,255,1.255,0.3641633466135458,200,252,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_156.jpg,notumor,2,val
2278,0.045198412698412696,255,1.26,0.36271825396825397,200,252,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1337.jpg,notumor,2,val
4779,0.09482142857142857,255,1.26,0.37430555555555556,200,252,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1373.jpg,notumor,2,val
11313,0.22346666666666667,255,1.2580645161290323,0.6837386269644334,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1173.jpg,notumor,2,val
13514,0.2669432098765432,255,1.225,0.6043686224489796,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_656.jpg,notumor,2,val
11395,0.2250864197530864,255,1.25,0.6776134122287969,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_316.jpg,notumor,2,val
4394,0.08718253968253968,255,1.256281407035176,0.5661708542713568,200,252,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_644.jpg,notumor,2,val
351,0.0069642857142857145,255,1.2626262626262625,0.5927878787878788,200,252,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_973.jpg,notumor,2,val
377,0.00748015873015873,255,1.2676767676767677,0.5910499416475512,200,252,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_849.jpg,notumor,2,val
34035,0.6752976190476191,255,1.1774193548387097,0.4593460008837826,300,168,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1279.jpg,notumor,2,val
34216,0.6788888888888889,255,1.1788617886178863,0.08348752453041772,300,168,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_352.jpg,notumor,2,val
34500,0.6845238095238095,255,1.1788617886178863,0.08287075974208018,300,168,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_29.jpg,notumor,2,val
20684,0.5610894097222222,255,1.3389830508474576,0.6012658227848101,192,192,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_741.jpg,notumor,2,val
20525,0.5567762586805556,255,1.3389830508474576,0.6056103840377601,192,192,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1184.jpg,notumor,2,val
20958,0.5685221354166666,255,1.3389830508474576,0.6012121862261317,192,192,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_976.jpg,notumor,2,val
10964,0.21657283950617284,255,1.2483660130718954,0.42435752660575576,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_374.jpg,notumor,2,val
11014,0.2175604938271605,255,1.261437908496732,0.42094212469098174,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_124.jpg,notumor,2,val
10989,0.21706666666666666,255,1.2483660130718954,0.4257605310885262,225,225,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_203.jpg,notumor,2,val
239,0.004720987654320987,255,1.2941176470588236,0.6770647653000594,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_9.jpg,notumor,2,val
200,0.003950617283950617,255,1.2941176470588236,0.6811909949164852,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_132.jpg,notumor,2,val
222,0.0043851851851851855,255,1.2941176470588236,0.6804317686670628,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_733.jpg,notumor,2,val
1299,0.025795305611819374,255,1.1147540983606556,0.42116682738669237,218,231,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_181.jpg,notumor,2,val
1185,0.02353151435720243,255,1.1147540983606556,0.41813993356905604,218,231,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_368.jpg,notumor,2,val
1122,0.022280471821756225,255,1.1195652173913044,0.6518573237653018,218,231,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_255.jpg,notumor,2,val
73,0.0014419753086419753,255,1.1164021164021165,0.5290754532460693,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_924.jpg,notumor,2,val
0,0.0,255,1.2877492877492878,0.6885069208078057,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_225.jpg,notumor,2,val
57,0.0011259259259259258,255,1.1164021164021165,0.529401439354046,225,225,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1041.jpg,notumor,2,val
224,0.001149177619765855,255,1.1047120418848169,0.3950646385945758,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_678.jpg,notumor,2,val
223,0.0011440473625347575,255,1.1047120418848169,0.3964665889183891,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_393.jpg,notumor,2,val
4149,0.021285437251823806,255,1.1168831168831168,0.36812443370582904,441,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1119.jpg,notumor,2,val
73,0.0014469485243107172,255,1.2,0.3613631382862152,201,251,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_362.jpg,notumor,2,val
3289,0.06519196844462945,255,1.1989795918367347,0.3898610508033,201,251,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_769.jpg,notumor,2,val
62,0.0012289151850310201,255,1.2061855670103092,0.36476782095338794,201,251,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_848.jpg,notumor,2,val
100483,0.498922542204568,255,1.3018867924528301,0.4583067480934585,380,530,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_302.jpg,notumor,2,val
99502,0.494051638530288,255,1.3595890410958904,0.5475311410924398,380,530,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_5.jpg,notumor,2,val
98998,0.4915491559086395,255,1.3595890410958904,0.5475311410924398,380,530,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_16.jpg,notumor,2,val
7512,0.14921341172731606,255,0.9353448275862069,0.4380462418560305,232,217,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_99.jpg,notumor,2,val
8353,0.16591848085174002,255,0.9310344827586207,0.44027378671775225,232,217,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_241.jpg,notumor,2,val
527,0.010338198367859385,255,0.963963963963964,0.3006862002189105,236,216,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1271.jpg,notumor,2,val
4723,0.012835459894283424,255,0.9679054054054054,0.3002305315786991,629,585,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_214.jpg,notumor,2,val
54180,0.051670074462890625,255,1.2806539509536785,0.6315554524899994,1024,1024,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_577.jpg,notumor,2,val
52874,0.05042457580566406,255,1.2845417236662107,0.5734088568186023,1024,1024,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_912.jpg,notumor,2,val
71487,0.3954408169135625,255,1.2975460122699387,0.07762984234724217,409,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_474.jpg,notumor,2,val
69622,0.38512429609797655,255,1.2975460122699387,0.07784739445097101,409,442,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_423.jpg,notumor,2,val
499,0.009880405512434659,255,1.1269035532994924,0.6577491196780537,214,236,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_1226.jpg,notumor,2,val
448,0.00887058450815777,255,1.1269035532994924,0.6577948506882517,214,236,False,data/raw/D1_nickparvar_kaggle/Training/notumor/Tr-no_707.jpg,notumor,2,val
4466,0.08888269713011981,255,1.3350515463917525,0.49116347569955815,194,259,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_151.jpg,notumor,2,val
4346,0.0864944473191896,255,1.3350515463917525,0.49054651116506787,194,259,False,data/raw/D1_nickparvar_kaggle/Testing/notumor/Te-no_393.jpg,notumor,2,val
